ThinkTankPoliticalWing,ThinkTankName,ThinkTankFoundedOn,OfficerId,OfficerName,OfficerRole,OfficerAppointedOn,OfficerResignedOn,CompanyNumber,CompanyName,CompanyDateOfCreation,CompanyDateOfCessation,CompanySicCode,CompanySicCodeCategory,CompanySicCodeDescription
Left,Compass,01/01/2003,QS4yGj-BSNjmxg9SRKyGmFpDwCs,Mark Anthony Cooke,Secretary,15/02/2002,14/06/2004,04331622,Bpif Limited,29/11/2001,21/02/2023,94110,Other service activities,Activities of business and employers membership organisations
Left,Compass,01/01/2003,QS4yGj-BSNjmxg9SRKyGmFpDwCs,Mark Anthony Cooke,Secretary,15/02/2002,13/06/2004,04340242,British Printing Industries Federation Ltd,14/12/2001,,94110,Other service activities,Activities of business and employers membership organisations
Left,Compass,01/01/2003,dovtgOByHAoKAbV-L9CAI3nWDm0,Roger Brian Lawson,Director,11/11/2002,31/03/2009,03685982,Tiger White Pr Limited,18/12/1998,13/04/2020,73110,"Professional, scientific and technical activities",Advertising agencies
Left,Demos,01/01/1993,G4i6_AxK9xW_EJTn9eQDqEgMWmM,Martin Bartle,Director,07/09/2000,31/10/2001,03651678,Serco Listening Company Limited,19/10/1998,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,VcLG3z5MfXxoXCrNiNLGqZC7XG4,Professor John Michael Holden,Secretary,11/09/2000,06/02/2006,02977740,Demos,11/10/1994,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,VcLG3z5MfXxoXCrNiNLGqZC7XG4,Professor John Michael Holden,Secretary,11/09/2000,06/02/2006,02667039,Demos Consulting Limited,29/11/1991,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,VcLG3z5MfXxoXCrNiNLGqZC7XG4,Professor John Michael Holden,Director,07/02/1997,27/09/2005,02720007,The Anvil Trust Ltd,03/06/1992,,90040,"Arts, entertainment and recreation",Operation of arts facilities
Left,Demos,01/01/1993,VcLG3z5MfXxoXCrNiNLGqZC7XG4,Professor John Michael Holden,Director,27/09/2000,27/09/2005,02876228,Forge Enterprises Limited,29/11/1993,,56302,Accommodation and food service activities,Public houses and bars
Left,Demos,01/01/1993,PdAlNOeEoYnVWHmv0vcpGEwNz2Y,Richard Warner,Secretary,22/10/1997,11/09/2000,02667039,Demos Consulting Limited,29/11/1991,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,PdAlNOeEoYnVWHmv0vcpGEwNz2Y,Richard Warner,Secretary,22/10/1997,10/09/2000,02977740,Demos,11/10/1994,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,Rsoye7vEDuYrkUKCUzWmxTyURtY,Karl Edward Kevin Thomas Chapman,Director,14/07/2000,,03446326,Worldquiz.Com Ltd,08/10/1997,,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Left,Demos,01/01/1993,Rsoye7vEDuYrkUKCUzWmxTyURtY,Karl Edward Kevin Thomas Chapman,Director,07/06/2000,,04009277,Telecommuters Limited,07/06/2000,10/07/2018,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,Rsoye7vEDuYrkUKCUzWmxTyURtY,Karl Edward Kevin Thomas Chapman,Director,24/05/2001,07/11/2016,04222727,Adviserplus Business Solutions Limited,24/05/2001,,62020,Information and communication,Information technology consultancy activities
Left,Demos,01/01/1993,Rsoye7vEDuYrkUKCUzWmxTyURtY,Karl Edward Kevin Thomas Chapman,Director,24/05/2001,07/11/2016,04222727,Adviserplus Business Solutions Limited,24/05/2001,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Demos,01/01/1993,Rsoye7vEDuYrkUKCUzWmxTyURtY,Karl Edward Kevin Thomas Chapman,Director,30/06/2001,28/07/2011,03884443,Bizwise Limited,26/11/1999,09/05/2017,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Left,Demos,01/01/1993,Rsoye7vEDuYrkUKCUzWmxTyURtY,Karl Edward Kevin Thomas Chapman,Director,08/08/2001,28/07/2011,04043847,Adviserplus Services Limited,31/07/2000,05/12/2017,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Left,Demos,01/01/1993,Rsoye7vEDuYrkUKCUzWmxTyURtY,Karl Edward Kevin Thomas Chapman,Director,07/06/2000,28/07/2011,04009276,Helpin-Business.Com Limited,07/06/2000,09/05/2017,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Left,Demos,01/01/1993,Rsoye7vEDuYrkUKCUzWmxTyURtY,Karl Edward Kevin Thomas Chapman,Director,04/06/2001,30/01/2004,02558971,Rtc Group Plc,15/11/1990,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Demos,01/01/1993,Rsoye7vEDuYrkUKCUzWmxTyURtY,Karl Edward Kevin Thomas Chapman,Director,01/09/1998,11/09/2002,02977740,Demos,11/10/1994,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,Rsoye7vEDuYrkUKCUzWmxTyURtY,Karl Edward Kevin Thomas Chapman,Director,23/02/1998,30/05/2000,02926583,Protocol Education Limited,06/05/1994,,78200,Administrative and support service activities,Temporary employment agency activities
Left,Demos,01/01/1993,4EfkZiRj7quFVVbXp3rPkppAyE0,Simon Charles Bowden Cooper,Director,07/02/2003,,04659630,Honeypot 24,07/02/2003,08/12/2015,86101,Human health and social work activities,Hospital activities
Left,Demos,01/01/1993,4EfkZiRj7quFVVbXp3rPkppAyE0,Simon Charles Bowden Cooper,Director,30/04/2001,,03296361,Cracking Enterprises Limited,24/12/1996,,47789,Wholesale and retail trade; repair of motor vehicles and motorcycles,Other retail sale of new goods in specialised stores (not commercial art galleries and opticians)
Left,Demos,01/01/1993,4EfkZiRj7quFVVbXp3rPkppAyE0,Simon Charles Bowden Cooper,Director,30/04/2001,,03296361,Cracking Enterprises Limited,24/12/1996,,47820,Wholesale and retail trade; repair of motor vehicles and motorcycles,"Retail sale via stalls and markets of textiles, clothing and footwear"
Left,Demos,01/01/1993,4EfkZiRj7quFVVbXp3rPkppAyE0,Simon Charles Bowden Cooper,Director,30/04/2001,,03296361,Cracking Enterprises Limited,24/12/1996,,47910,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale via mail order houses or via Internet
Left,Demos,01/01/1993,4EfkZiRj7quFVVbXp3rPkppAyE0,Simon Charles Bowden Cooper,Director,30/04/2001,,03296361,Cracking Enterprises Limited,24/12/1996,,86101,Human health and social work activities,Hospital activities
Left,Demos,01/01/1993,4EfkZiRj7quFVVbXp3rPkppAyE0,Simon Charles Bowden Cooper,Director,30/04/2001,,03008531,Wallace & Gromit's Children's Foundation,11/01/1995,,86101,Human health and social work activities,Hospital activities
Left,Demos,01/01/1993,4EfkZiRj7quFVVbXp3rPkppAyE0,Simon Charles Bowden Cooper,Director,08/08/2000,,03046496,We the Curious Limited,18/04/1995,,93290,"Arts, entertainment and recreation",Other amusement and recreation activities n.e.c.
Left,Demos,01/01/1993,4EfkZiRj7quFVVbXp3rPkppAyE0,Simon Charles Bowden Cooper,Director,28/05/1997,,00008752,"Bristol Chamber of Commerce, Industry and Shipping",16/09/1874,,94110,Other service activities,Activities of business and employers membership organisations
Left,Demos,01/01/1993,4EfkZiRj7quFVVbXp3rPkppAyE0,Simon Charles Bowden Cooper,Director,19/06/2004,14/07/2009,02977740,Demos,11/10/1994,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,4EfkZiRj7quFVVbXp3rPkppAyE0,Simon Charles Bowden Cooper,Director,26/03/1997,11/05/2006,01978864,Radio Academy(the),16/01/1986,,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Left,Demos,01/01/1993,xwSVaeRznrZjZBtUbjKC-vwnUmg,John Robert Durant,Director,07/12/2004,07/03/2006,02977740,Demos,11/10/1994,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,xwSVaeRznrZjZBtUbjKC-vwnUmg,John Robert Durant,Director,04/09/2002,07/07/2005,03715280,Destination Bristol,12/02/1999,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,xwSVaeRznrZjZBtUbjKC-vwnUmg,John Robert Durant,Director,23/10/2001,30/06/2005,03867925,We the Curious (Enterprises) Limited,28/10/1999,,93290,"Arts, entertainment and recreation",Other amusement and recreation activities n.e.c.
Left,Demos,01/01/1993,sS5EmRsNAMmCxt-_NcXyhyW8Ho0,Penny Jane Egan,Director,08/12/1997,31/07/2006,02784581,Rsa Adelphi Enterprises Limited,28/01/1993,,56210,Accommodation and food service activities,Event catering activities
Left,Demos,01/01/1993,sS5EmRsNAMmCxt-_NcXyhyW8Ho0,Penny Jane Egan,Director,29/07/1997,05/10/2005,03380789,Campaign for Learning,04/06/1997,07/09/2021,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,NaFNMlssEDo3tdnZo77zHwAu6e8,George Robin Paget Ferguson,Director,31/08/2003,,04461901,Bristol Brewing Company Limited,14/06/2002,,11050,Manufacturing,Manufacture of beer
Left,Demos,01/01/1993,NaFNMlssEDo3tdnZo77zHwAu6e8,George Robin Paget Ferguson,Director,29/05/2003,,04780414,Tobacco Factory Enterprises Limited,29/05/2003,,10710,Manufacturing,Manufacture of bread; manufacture of fresh pastry goods and cakes
Left,Demos,01/01/1993,NaFNMlssEDo3tdnZo77zHwAu6e8,George Robin Paget Ferguson,Director,29/05/2003,,04780414,Tobacco Factory Enterprises Limited,29/05/2003,,47210,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail sale of fruit and vegetables in specialised stores
Left,Demos,01/01/1993,NaFNMlssEDo3tdnZo77zHwAu6e8,George Robin Paget Ferguson,Director,29/05/2003,,04780414,Tobacco Factory Enterprises Limited,29/05/2003,,56101,Accommodation and food service activities,Licenced restaurants
Left,Demos,01/01/1993,NaFNMlssEDo3tdnZo77zHwAu6e8,George Robin Paget Ferguson,Director,29/05/2003,,04780414,Tobacco Factory Enterprises Limited,29/05/2003,,56302,Accommodation and food service activities,Public houses and bars
Left,Demos,01/01/1993,NaFNMlssEDo3tdnZo77zHwAu6e8,George Robin Paget Ferguson,Director,16/09/2002,16/10/2008,04536120,Tobacco Factory Arts Trust,16/09/2002,,90010,"Arts, entertainment and recreation",Performing arts
Left,Demos,01/01/1993,NaFNMlssEDo3tdnZo77zHwAu6e8,George Robin Paget Ferguson,Director,01/01/2003,01/09/2006,04604934,Riba 1834 Limited,29/11/2002,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,NaFNMlssEDo3tdnZo77zHwAu6e8,George Robin Paget Ferguson,Director,02/04/2001,11/01/2005,04192434,Reeds Club Limited,02/04/2001,26/11/2013,41100,Construction,Development of building projects
Left,Demos,01/01/1993,NaFNMlssEDo3tdnZo77zHwAu6e8,George Robin Paget Ferguson,Director,19/04/2000,17/07/2001,03981052,Quartet Community Foundation,19/04/2000,,63990,Information and communication,Other information service activities n.e.c.
Left,Demos,01/01/1993,EgpKMCakPfXpUGJuwtaLhNFUkmI,Sir Douglas Chalmers Hague,Director,15/10/1994,11/09/2002,02977740,Demos,11/10/1994,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,EgpKMCakPfXpUGJuwtaLhNFUkmI,Sir Douglas Chalmers Hague,Director,25/06/1999,25/10/2000,02923055,W.I.R.E. Limited,26/04/1994,16/03/2016,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Left,Demos,01/01/1993,yrkCydD-irQSXaoytAidtSeRNeg,Ian Hargreaves,Director,08/06/1997,30/06/2006,01765287,Lloyds Wharf Management Company Limited,28/10/1983,,98000,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Residents property management
Left,Demos,01/01/1993,yrkCydD-irQSXaoytAidtSeRNeg,Ian Hargreaves,Director,16/07/1997,13/12/2005,02977740,Demos,11/10/1994,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,yrkCydD-irQSXaoytAidtSeRNeg,Ian Hargreaves,Director,22/05/1996,01/01/2003,03143654,New Statesman Limited,04/01/1996,,58142,Information and communication,Publishing of consumer and business journals and periodicals
Left,Demos,01/01/1993,yrkCydD-irQSXaoytAidtSeRNeg,Ian Hargreaves,Director,01/03/2001,31/12/2002,03956344,Presentable Limited,27/03/2000,20/03/2018,59113,Information and communication,Television programme production activities
Left,Demos,01/01/1993,yrkCydD-irQSXaoytAidtSeRNeg,Ian Hargreaves,Director,31/08/2000,26/07/2002,02936337,Boom Cymru Tv Ltd,07/06/1994,,59113,Information and communication,Television programme production activities
Left,Demos,01/01/1993,yrkCydD-irQSXaoytAidtSeRNeg,Ian Hargreaves,Director,29/07/1997,17/06/2002,01314381,Greenpeace Limited,20/05/1977,,96090,Other service activities,Other service activities n.e.c.
Left,Demos,01/01/1993,yrkCydD-irQSXaoytAidtSeRNeg,Ian Hargreaves,Director,29/07/1997,17/06/2002,02463348,Greenpeace Uk Limited,25/01/1990,,96090,Other service activities,Other service activities n.e.c.
Left,Demos,01/01/1993,yrkCydD-irQSXaoytAidtSeRNeg,Ian Hargreaves,Director,06/07/1994,31/05/2001,02942840,The Bromley by Bow Centre,27/06/1994,,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Left,Demos,01/01/1993,yrkCydD-irQSXaoytAidtSeRNeg,Ian Hargreaves,Director,18/05/2000,01/10/2000,03607311,Yougov Plc,30/07/1998,,73200,"Professional, scientific and technical activities",Market research and public opinion polling
Left,Demos,01/01/1993,QUg-CwSq95rcpPFmo29ukUxyDu0,Martin Jacques,Director,27/11/1991,10/09/2000,02667039,Demos Consulting Limited,29/11/1991,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,45gyEVmWrc5om10vcniCf2ywmJo,Dr Christine Elizabeth King,Director,05/05/1993,31/03/2012,02814927,Cheshire Business School Ltd,05/05/1993,06/06/2017,85421,Education,First-degree level higher education
Left,Demos,01/01/1993,45gyEVmWrc5om10vcniCf2ywmJo,Dr Christine Elizabeth King,Director,05/05/1993,31/03/2012,02814927,Cheshire Business School Ltd,05/05/1993,06/06/2017,85422,Education,Post-graduate level higher education
Left,Demos,01/01/1993,45gyEVmWrc5om10vcniCf2ywmJo,Dr Christine Elizabeth King,Director,01/09/1995,31/03/2011,02359999,Staffordshire University Enterprises Limited,10/03/1989,28/08/2018,93110,"Arts, entertainment and recreation",Operation of sports facilities
Left,Demos,01/01/1993,45gyEVmWrc5om10vcniCf2ywmJo,Dr Christine Elizabeth King,Director,01/09/1995,31/03/2011,02716219,Octagon Computer Centre Limited,20/05/1992,25/09/2012,85422,Education,Post-graduate level higher education
Left,Demos,01/01/1993,45gyEVmWrc5om10vcniCf2ywmJo,Dr Christine Elizabeth King,Director,13/12/2002,24/07/2007,02839815,The Universities and Colleges Admissions Service,27/07/1993,,85600,Education,Educational support services
Left,Demos,01/01/1993,45gyEVmWrc5om10vcniCf2ywmJo,Dr Christine Elizabeth King,Director,01/11/2001,02/11/2006,02603322,National Learning and Work Institute,19/04/1991,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,45gyEVmWrc5om10vcniCf2ywmJo,Dr Christine Elizabeth King,Director,23/09/2004,05/10/2006,03667290,Helena Kennedy Foundation,13/11/1998,,85600,Education,Educational support services
Left,Demos,01/01/1993,45gyEVmWrc5om10vcniCf2ywmJo,Dr Christine Elizabeth King,Director,24/09/2003,01/10/2004,03155620,Higher Education Careers Services Unit,31/01/1996,06/06/2023,63990,Information and communication,Other information service activities n.e.c.
Left,Demos,01/01/1993,45gyEVmWrc5om10vcniCf2ywmJo,Dr Christine Elizabeth King,Director,10/09/2003,29/04/2004,02977740,Demos,11/10/1994,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,45gyEVmWrc5om10vcniCf2ywmJo,Dr Christine Elizabeth King,Director,01/08/1996,31/07/2001,02517018,Universities Uk,29/06/1990,,85421,Education,First-degree level higher education
Left,Demos,01/01/1993,45gyEVmWrc5om10vcniCf2ywmJo,Dr Christine Elizabeth King,Director,12/10/1995,05/10/2000,00705320,North Staffordshire Medical Institute Limited(the),10/10/1961,,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Left,Demos,01/01/1993,hkq-Ur7sS4S-0jFn5RHG7qissZA,John Edward Knell,Director,15/09/2003,,04899354,Intelligence Agency Limited,15/09/2003,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Left,Demos,01/01/1993,hkq-Ur7sS4S-0jFn5RHG7qissZA,John Edward Knell,Director,15/09/2003,,04899354,Intelligence Agency Limited,15/09/2003,,86900,Human health and social work activities,Other human health activities
Left,Demos,01/01/1993,hkq-Ur7sS4S-0jFn5RHG7qissZA,John Edward Knell,Secretary,15/09/2003,06/11/2006,04899354,Intelligence Agency Limited,15/09/2003,,70229,"Professional, scientific and technical activities",Management consultancy activities other than financial management
Left,Demos,01/01/1993,hkq-Ur7sS4S-0jFn5RHG7qissZA,John Edward Knell,Secretary,15/09/2003,06/11/2006,04899354,Intelligence Agency Limited,15/09/2003,,86900,Human health and social work activities,Other human health activities
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,01/12/2003,16/09/2008,02667039,Demos Consulting Limited,29/11/1991,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,01/06/1999,19/03/2008,02977740,Demos,11/10/1994,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,01/02/2004,31/07/2004,00304682,Ineos Acetyls Investments Limited,02/09/1935,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,01/09/2001,31/07/2004,00194971,Bp Chemicals Limited,09/01/1924,,20130,Manufacturing,Manufacture of other inorganic basic chemicals
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,01/04/2004,31/07/2004,00510676,Ineos World-Wide Technical Services Limited,19/08/1952,,96090,Other service activities,Other service activities n.e.c.
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,01/02/2004,31/07/2004,00325744,Bxl Plastics Limited,22/03/1937,,22290,Manufacturing,Manufacture of other plastic products
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,01/09/2001,30/12/2001,04152953,Bp Chemicals East China Investments Limited,02/02/2001,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,29/06/1998,30/11/2001,02778741,Society of Petroleum Engineers Europe Limited,06/01/1993,,74909,"Professional, scientific and technical activities","Other professional, scientific and technical activities n.e.c."
Left,Demos,01/01/1993,-8S1faeTmEkewg20ZX-dIo476ck,Andrew Stewart Mackenzie,Director,29/06/1998,30/11/2001,02778741,Society of Petroleum Engineers Europe Limited,06/01/1993,,85600,Education,Educational support services
Left,Demos,01/01/1993,17UKf9LJre3spPccduaiks465uw,Julia Mary Middleton,Director,09/12/2002,10/07/2007,04556227,Impetus Trust,08/10/2002,08/10/2019,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Left,Demos,01/01/1993,17UKf9LJre3spPccduaiks465uw,Julia Mary Middleton,Director,08/12/1998,22/11/2006,02832875,The Common Purpose Charitable Trust,29/06/1993,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,17UKf9LJre3spPccduaiks465uw,Julia Mary Middleton,Director,24/10/2003,01/05/2004,03777037,Places for People Group Limited,20/05/1999,,70100,"Professional, scientific and technical activities",Activities of head offices
Left,Demos,01/01/1993,17UKf9LJre3spPccduaiks465uw,Julia Mary Middleton,Director,15/10/1994,15/01/2001,02977740,Demos,11/10/1994,,85590,Education,Other education n.e.c.
Left,Demos,01/01/1993,zGiwDyRxAppgS65xmf9LoM_-45w,Jonathan Norton,Director,31/03/2000,11/02/2005,03170141,Brand Finance Plc,11/03/1996,,70221,"Professional, scientific and technical activities",Financial management
Left,Demos,01/01/1993,zGiwDyRxAppgS65xmf9LoM_-45w,Jonathan Norton,Director,17/01/2002,08/06/2004,04355442,Abc Tales Foundation,17/01/2002,,90030,"Arts, entertainment and recreation",Artistic creation
Left,Demos,01/01/1993,zGiwDyRxAppgS65xmf9LoM_-45w,Jonathan Norton,Director,11/05/2001,21/04/2004,04214656,The Social Brokers Foundation,11/05/2001,,88990,Human health and social work activities,Other social work activities without accommodation n.e.c.
Left,Demos,01/01/1993,zGiwDyRxAppgS65xmf9LoM_-45w,Jonathan Norton,Director,01/06/2000,19/04/2002,01814093,Jordan International Bank Plc,04/05/1984,,64191,Financial and insurance activities,Banks
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,01/01/2003,,02994834,The Temenos Academy,25/11/1994,,85520,Education,Cultural education
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,07/12/2000,,SC213553,Andstrat (No. 120) Limited,06/12/2000,27/10/2022,03120,"Agriculture, Forestry and Fishing",Freshwater fishing
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,01/12/2000,,04077014,Brunswick Group Limited,25/09/2000,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,28/09/2000,,04058094,Brunswick Corporate Consultants Limited,23/08/2000,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,07/06/2000,,03968714,Wynnstay Arts Consulting Limited,10/04/2000,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,07/04/2000,,03956497,Brunswick Europe Limited,27/03/2000,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,07/04/2000,,03956461,Brunswick Public Affairs Limited,27/03/2000,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,02/09/1999,,03824717,Brunswick Financial Consultants Limited,13/08/1999,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,10/08/1999,,03811147,Wynnstay Financial Advisory Limited,21/07/1999,05/04/2017,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,15/12/1998,,03674797,Wynnstay Corporate Advisory Limited,26/11/1998,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,14/10/1998,,03636828,The Lincoln Centre Limited,23/09/1998,,96090,Other service activities,Other service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,08/10/1997,,03435153,Publitizing Limited,17/09/1997,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,08/10/1997,,03435159,Merchant Corporate Design Limited,17/09/1997,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,24/09/1996,,03246929,Brunswick Corporate Services Limited,06/09/1996,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,24/09/1996,,03246916,Brunswick Advisory Limited,06/09/1996,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,31/05/1996,,03205872,Wynnstay Public Relations Limited,31/05/1996,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,29/09/1995,,03102688,Brunswick Partnership Limited,15/09/1995,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,24/09/1995,,03102692,Brunswick Research Limited,15/09/1995,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,29/08/1995,,03080474,Brunswick South Africa Limited,17/07/1995,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,17/02/1993,,02784795,Wynnstay Limited,29/01/1993,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,17/02/1993,,02787827,Brunswick.Com Limited,08/02/1993,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,17/02/1993,,02784508,Wynnstay Covers Limited,28/01/1993,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,17/02/1993,,02787837,Question Time Limited,08/02/1993,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,17/02/1993,,02787892,Wynnstay Minster Limited,08/02/1993,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,17/02/1993,,02787834,Brunswick Gulf Limited,08/02/1993,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,15/10/1992,,02749778,Wynnstay Consulting Limited,23/09/1992,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,15/10/1992,,02749773,Brunswick Consultants Limited,23/09/1992,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,15/10/1992,,02749771,Brunswick Corporate Limited,23/09/1992,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,31/01/1992,,02675449,Lincoln Research Limited,07/01/1992,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,31/01/1992,,02680135,Professional Presentations Limited,23/01/1992,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,23/01/1992,,02675453,Brunswick Group Services Limited,07/01/1992,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Left,Demos,01/01/1993,y2kkCC3HNP3393upK8WKZmfwHdc,Alan Parker,Director,20/02/2003,16/07/2019,04484943,Quentin Blake Centre for Illustration,12/07/2002,,90040,"Arts, entertainment and recreation",Operation of arts facilities
