ThinkTankPoliticalWing,ThinkTankName,ThinkTankFoundedOn,OfficerId,OfficerName,OfficerRole,OfficerAppointedOn,OfficerResignedOn,CompanyNumber,CompanyName,CompanyDateOfCreation,CompanyDateOfCessation,CompanySicCode,CompanySicCodeCategory,CompanySicCodeDescription
Right,Centre for Policy Studies,01/01/1974,NmlOgS1fRwOF7L2gBmS6WKwXmCU,Jonathan Paul Moulton,Director,26/08/2003,08/09/2008,04859739,Business Systems 365 Limited,07/08/2003,25/03/2014,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,NmlOgS1fRwOF7L2gBmS6WKwXmCU,Jonathan Paul Moulton,Director,21/12/2007,06/02/2008,06445055,Ego Midco Limited,04/12/2007,21/02/2017,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Right,Centre for Policy Studies,01/01/1974,NmlOgS1fRwOF7L2gBmS6WKwXmCU,Jonathan Paul Moulton,Director,21/12/2007,06/02/2008,06445056,Ego Acquisitions Limited,04/12/2007,08/11/2016,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Right,Centre for Policy Studies,01/01/1974,NmlOgS1fRwOF7L2gBmS6WKwXmCU,Jonathan Paul Moulton,Director,24/02/1999,16/03/2007,03344281,Ashmore Investment Management Limited,03/04/1997,,66300,Financial and insurance activities,Fund management activities
Right,Centre for Policy Studies,01/01/1974,NmlOgS1fRwOF7L2gBmS6WKwXmCU,Jonathan Paul Moulton,Director,24/02/1999,12/03/2007,03345198,Ashmore Investments (Uk) Limited,04/04/1997,,64205,Financial and insurance activities,Activities of financial services holding companies
Right,Centre for Policy Studies,01/01/1974,NmlOgS1fRwOF7L2gBmS6WKwXmCU,Jonathan Paul Moulton,Director,01/03/2005,09/05/2006,04018907,Sylvan Trustees Limited,21/06/2000,05/02/2013,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,NmlOgS1fRwOF7L2gBmS6WKwXmCU,Jonathan Paul Moulton,Director,01/03/2005,29/09/2005,04725879,Wardle Storeys (Group) Limited,07/04/2003,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,0bK8OgD7QhYev4WxoRSMml7AXFU,Fraser Andrew Nelson,Director,11/06/2008,,01174651,Centre for Policy Studies Limited,20/06/1974,,58141,Information and communication,Publishing of learned journals
Right,Centre for Policy Studies,01/01/1974,5EUuA2dI1j1YAypoituIr4FDodI,Roger Gerard Orf,Director,20/03/2008,10/11/2009,01088249,Citibank International Limited,21/12/1972,04/01/2016,64191,Financial and insurance activities,Banks
Right,Centre for Policy Studies,01/01/1974,5EUuA2dI1j1YAypoituIr4FDodI,Roger Gerard Orf,Director,10/01/2001,31/10/2009,02671052,The Ambassador Theatre Group Limited,13/12/1991,,90040,"Arts, entertainment and recreation",Operation of arts facilities
Right,Centre for Policy Studies,01/01/1974,5EUuA2dI1j1YAypoituIr4FDodI,Roger Gerard Orf,Director,26/09/2003,14/10/2008,04868977,Regus Group Limited,18/08/2003,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,5EUuA2dI1j1YAypoituIr4FDodI,Roger Gerard Orf,Director,26/09/2003,14/10/2008,04868977,Regus Group Limited,18/08/2003,,96090,Other service activities,Other service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,14/07/2008,,05493658,Ddcap Limited,28/06/2005,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,14/07/2008,,00228785,Dd&Co Limited,14/03/1928,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,14/07/2008,,03393586,Ddgi Limited,27/06/1997,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,23/06/1995,,03053816,Ipgl No.6 Ltd,05/05/1995,03/01/2023,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,30/09/1993,,02859636,Ipgl No.7 Ltd,30/09/1993,,51102,Transportation and storage,Non-scheduled passenger air transport
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,13/08/1998,27/04/2023,03607059,Ipgl No.2 Ltd,30/07/1998,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,13/07/1994,27/04/2023,02950065,Ipgl No.8 Ltd,13/07/1994,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,18/10/2007,21/11/2022,00464224,C&Uco Properties Limited,03/02/1949,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,09/09/1999,17/01/2019,03611426,Nex International Limited,03/08/1998,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,01/12/2007,01/12/2015,05289086,The Conservative Party Foundation Limited,17/11/2004,,94920,Other service activities,Activities of political organisations
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,09/01/2008,01/04/2015,06451019,Ipgl No.1 Ltd,11/12/2007,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,01/05/2007,24/02/2014,06173794,Intercapital No. 1 Limited,20/03/2007,21/02/2023,52290,Transportation and storage,Other transportation support activities
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,01/05/2007,24/02/2014,06173794,Intercapital No. 1 Limited,20/03/2007,21/02/2023,64205,Financial and insurance activities,Activities of financial services holding companies
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,12/03/1997,05/07/2012,02690067,Sheffield Haworth Limited,24/02/1992,,78109,Administrative and support service activities,Other activities of employment placement agencies
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,09/11/2004,06/06/2011,05136725,Vote No Limited,25/05/2004,29/09/2020,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,11/11/2005,01/05/2010,05015446,The Engine Group Limited,14/01/2004,,70210,"Professional, scientific and technical activities",Public relations and communications activities
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,11/11/2005,01/05/2010,05015446,The Engine Group Limited,14/01/2004,,73110,"Professional, scientific and technical activities",Advertising agencies
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,10/02/1999,08/03/2010,02189561,Icap Management Services Limited,06/11/1987,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,28/04/2003,05/05/2009,02375296,Numis Corporation Plc,24/04/1989,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,30/01/1997,23/02/2009,02294980,Gain Capital Holdings Ltd,12/09/1988,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,30/11/2001,07/01/2009,03895107,Tfs-Icap Currency Options Limited,10/12/1999,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,26/10/1998,13/11/2008,01423001,Intercapital Limited,24/05/1979,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,25/07/2005,31/12/2007,05516869,Open Europe Limited,25/07/2005,06/10/2020,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,17/03/2005,20/09/2007,05172311,Pen Underwriting Limited,07/07/2004,,65120,Financial and insurance activities,Non-life insurance
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,17/03/2005,20/09/2007,05050608,Sanctuary Insurance Brokers Limited,20/02/2004,,65120,Financial and insurance activities,Non-life insurance
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,11/12/2001,22/08/2007,04337864,Tfs-Icap Holdings Limited,11/12/2001,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,16/07/2003,25/06/2007,04766293,Image Restaurants Limited,15/05/2003,,56101,Accommodation and food service activities,Licenced restaurants
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,15/11/1995,25/06/2007,03011796,Moving Image Restaurants Limited,19/01/1995,,56101,Accommodation and food service activities,Licenced restaurants
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,20/03/1997,25/06/2007,03326673,Mirror Image Restaurants Limited,03/03/1997,,56101,Accommodation and food service activities,Licenced restaurants
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,30/01/1997,24/11/2006,01761813,Gain Capital Uk Limited,17/10/1983,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,30/11/2000,19/06/2006,04025995,Tfs-Icap Limited,28/06/2000,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,01/02/1999,19/06/2006,00170463,Icap Europe Limited,27/09/1920,,66120,Financial and insurance activities,Security and commodity contracts dealing activities
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,18/02/2000,19/06/2006,00500777,Tp Icap Markets Limited,27/10/1951,,66120,Financial and insurance activities,Security and commodity contracts dealing activities
Right,Centre for Policy Studies,01/01/1974,FFpt8gMvp2qw27hoIbuj-JK0IXA,Lord Spencer of Alresford Michael Alan Spencer,Director,01/07/2003,23/11/2005,02285918,Numis Securities Limited,11/08/1988,,64999,Financial and insurance activities,Financial intermediation not elsewhere classified
Right,Centre for Policy Studies,01/01/1974,efsjK9S1jedCMF7TcPRwC-MZR0c,Lord Thomas Dunlop Galloway De Roy De Blicquy Galbraith Strathclyde,Director,26/02/2004,28/02/2010,SC007058,Scottish Mortgage Investment Trust Plc,17/03/1909,,64301,Financial and insurance activities,Activities of investment trusts
Right,Centre for Policy Studies,01/01/1974,efsjK9S1jedCMF7TcPRwC-MZR0c,Lord Thomas Dunlop Galloway De Roy De Blicquy Galbraith Strathclyde,Director,20/06/2001,28/02/2010,04128162,Trafalgar Capital Management Limited,20/12/2000,,66120,Financial and insurance activities,Security and commodity contracts dealing activities
Right,Centre for Policy Studies,01/01/1974,efsjK9S1jedCMF7TcPRwC-MZR0c,Lord Thomas Dunlop Galloway De Roy De Blicquy Galbraith Strathclyde,Director,02/02/2004,31/01/2010,04657028,Galena Asset Management Limited,05/02/2003,26/01/2018,66120,Financial and insurance activities,Security and commodity contracts dealing activities
Right,Centre for Policy Studies,01/01/1974,efsjK9S1jedCMF7TcPRwC-MZR0c,Lord Thomas Dunlop Galloway De Roy De Blicquy Galbraith Strathclyde,Director,02/02/2004,31/01/2010,04657028,Galena Asset Management Limited,05/02/2003,26/01/2018,66300,Financial and insurance activities,Fund management activities
Right,Centre for Policy Studies,01/01/1974,efsjK9S1jedCMF7TcPRwC-MZR0c,Lord Thomas Dunlop Galloway De Roy De Blicquy Galbraith Strathclyde,Director,01/04/2008,31/01/2010,02970319,Hampden Agencies Limited,21/09/1994,,65120,Financial and insurance activities,Non-life insurance
Right,Centre for Policy Studies,01/01/1974,efsjK9S1jedCMF7TcPRwC-MZR0c,Lord Thomas Dunlop Galloway De Roy De Blicquy Galbraith Strathclyde,Director,01/04/2008,31/01/2010,02970319,Hampden Agencies Limited,21/09/1994,,65202,Financial and insurance activities,Non-life reinsurance
Right,Centre for Policy Studies,01/01/1974,efsjK9S1jedCMF7TcPRwC-MZR0c,Lord Thomas Dunlop Galloway De Roy De Blicquy Galbraith Strathclyde,Director,01/05/2004,31/12/2009,04483904,Neon Capital Limited,12/07/2002,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,efsjK9S1jedCMF7TcPRwC-MZR0c,Lord Thomas Dunlop Galloway De Roy De Blicquy Galbraith Strathclyde,Director,24/11/2004,31/12/2009,05267864,Marketform Trust Company Limited,22/10/2004,19/01/2016,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,i9l6LAjHx4S3cTVNUDUWc1YZD3I,Rachel Janet Wolf,Director,06/07/2009,01/10/2009,06953650,New Schools Network,06/07/2009,,85600,Education,Educational support services
Right,Centre for Policy Studies,01/01/1974,IbaZ7CLqDYMYsylT3w7mNHeUuV0,Margaret Louise Allen,Director,22/05/2007,12/07/2022,04023541,Civitas Limited,29/06/2000,,58110,Information and communication,Book publishing
Right,Centre for Policy Studies,01/01/1974,IbaZ7CLqDYMYsylT3w7mNHeUuV0,Margaret Louise Allen,Director,22/05/2007,12/07/2022,04023541,Civitas Limited,29/06/2000,,72200,"Professional, scientific and technical activities",Research and experimental development on social sciences and humanities
Right,Centre for Policy Studies,01/01/1974,IbaZ7CLqDYMYsylT3w7mNHeUuV0,Margaret Louise Allen,Director,22/05/2007,12/07/2022,04023541,Civitas Limited,29/06/2000,,85200,Education,Primary education
Right,Centre for Policy Studies,01/01/1974,IbaZ7CLqDYMYsylT3w7mNHeUuV0,Margaret Louise Allen,Director,08/12/2005,04/10/2007,01174651,Centre for Policy Studies Limited,20/06/1974,,58141,Information and communication,Publishing of learned journals
Right,Centre for Policy Studies,01/01/1974,Q8T1oeLcEPXrmVX7DLV7LGXiXCg,Lord Timothy John Leigh Bell,Director,31/05/2005,17/09/2015,05074477,Climate Parliament,16/03/2004,,63990,Information and communication,Other information service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,Q8T1oeLcEPXrmVX7DLV7LGXiXCg,Lord Timothy John Leigh Bell,Director,02/06/1994,30/06/2012,01983857,Chime Communications Limited,29/01/1986,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,Q8T1oeLcEPXrmVX7DLV7LGXiXCg,Lord Timothy John Leigh Bell,Director,11/05/2000,01/07/2009,03963090,Chime on Line Limited,03/04/2000,17/12/2019,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,Q8T1oeLcEPXrmVX7DLV7LGXiXCg,Lord Timothy John Leigh Bell,Director,23/10/1997,31/03/2008,02803321,Cancerbackup,25/03/1993,,86900,Human health and social work activities,Other human health activities
Right,Centre for Policy Studies,01/01/1974,JJWlr_OJe4eadGXz41Q3H_XJsQE,Lord Conrad Moffat Black,Director,18/04/1994,23/05/2008,00288446,Catholic Herald Limited,25/05/1934,,58130,Information and communication,Publishing of newspapers
Right,Centre for Policy Studies,01/01/1974,JJWlr_OJe4eadGXz41Q3H_XJsQE,Lord Conrad Moffat Black,Director,20/05/2003,26/01/2008,04733577,The Canada Memorial Foundation,14/04/2003,,85422,Education,Post-graduate level higher education
Right,Centre for Policy Studies,01/01/1974,_VWSVdnnzAi4e_TZrSDW-TZV90g,Lord Norman Roy Blackwell,Director,01/09/2005,29/02/2016,00088456,Interserve Plc,19/04/1906,,64209,Financial and insurance activities,Activities of other holding companies n.e.c.
Right,Centre for Policy Studies,01/01/1974,_VWSVdnnzAi4e_TZrSDW-TZV90g,Lord Norman Roy Blackwell,Director,06/06/2000,31/12/2013,01174651,Centre for Policy Studies Limited,20/06/1974,,58141,Information and communication,Publishing of learned journals
Right,Centre for Policy Studies,01/01/1974,_VWSVdnnzAi4e_TZrSDW-TZV90g,Lord Norman Roy Blackwell,Director,30/03/2006,25/05/2012,SC286832,Abrdn Plc,30/06/2005,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,_VWSVdnnzAi4e_TZrSDW-TZV90g,Lord Norman Roy Blackwell,Director,01/04/2001,29/04/2010,00167591,Segro Public Limited Company,19/05/1920,,64306,Financial and insurance activities,Activities of real estate investment trusts
Right,Centre for Policy Studies,01/01/1974,_VWSVdnnzAi4e_TZrSDW-TZV90g,Lord Norman Roy Blackwell,Director,01/04/2001,29/04/2010,00167591,Segro Public Limited Company,19/05/1920,,68100,Real estate activities,Buying and selling of own real estate
Right,Centre for Policy Studies,01/01/1974,_VWSVdnnzAi4e_TZrSDW-TZV90g,Lord Norman Roy Blackwell,Director,01/04/2001,29/04/2010,00167591,Segro Public Limited Company,19/05/1920,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,_VWSVdnnzAi4e_TZrSDW-TZV90g,Lord Norman Roy Blackwell,Director,26/08/2005,31/03/2010,SC286833,Standard Life Assurance Limited,30/06/2005,,65110,Financial and insurance activities,Life insurance
Right,Centre for Policy Studies,01/01/1974,_VWSVdnnzAi4e_TZrSDW-TZV90g,Lord Norman Roy Blackwell,Director,26/07/2006,09/01/2009,05888291,Global Vision for Britain Limited,26/07/2006,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,_VWSVdnnzAi4e_TZrSDW-TZV90g,Lord Norman Roy Blackwell,Director,01/07/2001,25/08/2006,03982820,Smartstream Technologies Holdings Limited,28/04/2000,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,_VWSVdnnzAi4e_TZrSDW-TZV90g,Lord Norman Roy Blackwell,Director,05/12/2000,09/06/2006,00490212,Impellam Holdings Limited,05/01/1951,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,_VWSVdnnzAi4e_TZrSDW-TZV90g,Lord Norman Roy Blackwell,Director,04/03/2005,24/01/2006,05218694,Kinnect Holdings Limited,01/09/2004,19/08/2014,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,uFax-FaUbIfSV3Fbf9EACJTO0oU,James George Robert Bridges,Director,11/06/2008,19/09/2016,01174651,Centre for Policy Studies Limited,20/06/1974,,58141,Information and communication,Publishing of learned journals
Right,Centre for Policy Studies,01/01/1974,VzltFX1W6XBGsmtviRFHskate5s,Professor Michael Clarke,Director,03/09/2007,03/03/2016,03147032,Rusi Trading Limited,16/01/1996,,68202,Real estate activities,Letting and operating of conference and exhibition centres
Right,Centre for Policy Studies,01/01/1974,VzltFX1W6XBGsmtviRFHskate5s,Professor Michael Clarke,Director,12/09/2007,15/12/2010,04626711,Konigswinter,02/01/2003,,85600,Education,Educational support services
Right,Centre for Policy Studies,01/01/1974,VzltFX1W6XBGsmtviRFHskate5s,Professor Michael Clarke,Director,21/07/2004,31/12/2007,02714181,King's College London Business Limited,13/05/1992,,85600,Education,Educational support services
Right,Centre for Policy Studies,01/01/1974,Gtrfr4Nt7lpvDnAkPQfvoChSzW0,John Gordon Cluff,Director,23/11/2009,,07036876,Cluff Offshore Oil Limited,08/10/2009,04/12/2012,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Centre for Policy Studies,01/01/1974,Gtrfr4Nt7lpvDnAkPQfvoChSzW0,John Gordon Cluff,Director,07/11/2003,09/08/2012,04842192,Amara Mining (Sierra Leone) Limited,23/07/2003,10/08/2019,07290,Mining and Quarrying,Mining of other non-ferrous metal ores
Right,Centre for Policy Studies,01/01/1974,Gtrfr4Nt7lpvDnAkPQfvoChSzW0,John Gordon Cluff,Director,29/07/2004,09/08/2012,05136012,Amara Mining (Cote D'ivoire) Limited,24/05/2004,,07290,Mining and Quarrying,Mining of other non-ferrous metal ores
Right,Centre for Policy Studies,01/01/1974,Gtrfr4Nt7lpvDnAkPQfvoChSzW0,John Gordon Cluff,Director,29/05/1996,09/08/2012,03179606,Amara Mining (Burkina) Limited,28/03/1996,10/08/2019,07290,Mining and Quarrying,Mining of other non-ferrous metal ores
Right,Centre for Policy Studies,01/01/1974,Gtrfr4Nt7lpvDnAkPQfvoChSzW0,John Gordon Cluff,Director,13/01/2006,09/08/2012,05629715,Amara Mining (Mali) Limited,21/11/2005,24/09/2013,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Centre for Policy Studies,01/01/1974,Gtrfr4Nt7lpvDnAkPQfvoChSzW0,John Gordon Cluff,Director,20/05/2004,28/05/2012,04822520,Amara Mining Limited,06/07/2003,,07290,Mining and Quarrying,Mining of other non-ferrous metal ores
Right,Centre for Policy Studies,01/01/1974,Gtrfr4Nt7lpvDnAkPQfvoChSzW0,John Gordon Cluff,Director,27/01/2000,13/04/2011,03394958,The Stowe House Preservation Trust,30/06/1997,,91030,"Arts, entertainment and recreation",Operation of historical sites and buildings and similar visitor attractions
Right,Centre for Policy Studies,01/01/1974,Gtrfr4Nt7lpvDnAkPQfvoChSzW0,John Gordon Cluff,Director,28/11/1998,19/01/2010,00187251,Stowe School Limited,20/01/1923,,85310,Education,General secondary education
Right,Centre for Policy Studies,01/01/1974,Gtrfr4Nt7lpvDnAkPQfvoChSzW0,John Gordon Cluff,Director,05/12/1995,01/03/2006,01174651,Centre for Policy Studies Limited,20/06/1974,,58141,Information and communication,Publishing of learned journals
Right,Centre for Policy Studies,01/01/1974,Gtrfr4Nt7lpvDnAkPQfvoChSzW0,John Gordon Cluff,Director,20/07/1999,31/12/2005,02391218,Mwana Mining (Zimbabwe) Holdings Limited,01/06/1989,07/11/2017,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Centre for Policy Studies,01/01/1974,hWGkMgdD73Zzx4q1UeeKAqE7Va0,Matthew Robert Ralph D'ancona,Director,16/07/1997,03/04/2006,01174651,Centre for Policy Studies Limited,20/06/1974,,58141,Information and communication,Publishing of learned journals
Right,Centre for Policy Studies,01/01/1974,ebQtjpsI0zDVmTUr3qboQyfz4F8,the Rt Hon Lord Michael Bruce Forsyth,Director,18/10/2007,,00955037,J. & J. Denholm Limited,28/05/1969,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,ebQtjpsI0zDVmTUr3qboQyfz4F8,the Rt Hon Lord Michael Bruce Forsyth,Director,27/01/2006,30/11/2012,01174651,Centre for Policy Studies Limited,20/06/1974,,58141,Information and communication,Publishing of learned journals
Right,Centre for Policy Studies,01/01/1974,ebQtjpsI0zDVmTUr3qboQyfz4F8,the Rt Hon Lord Michael Bruce Forsyth,Director,02/10/2006,14/08/2009,SC300219,Denholm Industrial Services (Holdings) Limited,04/04/2006,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,ebQtjpsI0zDVmTUr3qboQyfz4F8,the Rt Hon Lord Michael Bruce Forsyth,Director,01/02/2005,16/06/2008,SC009656,Denholm Brown Brothers & Company Limited,12/08/1916,,74990,"Professional, scientific and technical activities",Non-trading company non trading
Right,Centre for Policy Studies,01/01/1974,ebQtjpsI0zDVmTUr3qboQyfz4F8,the Rt Hon Lord Michael Bruce Forsyth,Director,05/06/2006,02/10/2006,01224704,Denholm Oilfield Services (Kazakhstan) Limited,01/09/1975,,70100,"Professional, scientific and technical activities",Activities of head offices
Right,Centre for Policy Studies,01/01/1974,8khcR0KhX7owXGjlO_7MAjFWrA0,the Hon Sir Rocco Giovanni Forte,Director,17/11/2008,,03893836,Rocco Forte & Family (Belgium) Limited,14/12/1999,,55100,Accommodation and food service activities,Hotels and similar accommodation
Right,Centre for Policy Studies,01/01/1974,8khcR0KhX7owXGjlO_7MAjFWrA0,the Hon Sir Rocco Giovanni Forte,Director,17/11/2008,,05521655,Czech Holdings Limited,28/07/2005,27/10/2015,55100,Accommodation and food service activities,Hotels and similar accommodation
Right,Centre for Policy Studies,01/01/1974,8khcR0KhX7owXGjlO_7MAjFWrA0,the Hon Sir Rocco Giovanni Forte,Director,17/11/2008,,05133159,Rfff Limited,19/05/2004,,55100,Accommodation and food service activities,Hotels and similar accommodation
Right,Centre for Policy Studies,01/01/1974,8khcR0KhX7owXGjlO_7MAjFWrA0,the Hon Sir Rocco Giovanni Forte,Director,17/11/2008,,04713134,Rocco Forte & Family (London) Limited,26/03/2003,,55100,Accommodation and food service activities,Hotels and similar accommodation
Right,Centre for Policy Studies,01/01/1974,8khcR0KhX7owXGjlO_7MAjFWrA0,the Hon Sir Rocco Giovanni Forte,Director,17/11/2008,,05429520,Luxant Limited,19/04/2005,29/09/2020,99999,Activities of extraterritorial organisations and bodies,Dormant Company
Right,Centre for Policy Studies,01/01/1974,8khcR0KhX7owXGjlO_7MAjFWrA0,the Hon Sir Rocco Giovanni Forte,Director,19/04/2002,,04413112,Rocco Forte & Family (Luxury Hotels) Limited,10/04/2002,,82990,Administrative and support service activities,Other business support service activities n.e.c.
Right,Centre for Policy Studies,01/01/1974,8khcR0KhX7owXGjlO_7MAjFWrA0,the Hon Sir Rocco Giovanni Forte,Director,15/01/2002,,04045930,Rocco Forte & Family (Hotel Management) Limited,02/08/2000,,55100,Accommodation and food service activities,Hotels and similar accommodation
